,precision,recall,f1-score,support
90158000,0.9893617021276596,0.9946524064171123,0.992,187.0
90159000,1.0,0.988950276243094,0.9944444444444445,181.0
90183910,0.9705882352941176,0.9821428571428571,0.9763313609467456,168.0
90183920,1.0,1.0,1.0,197.0
90183930,0.9789473684210527,0.9893617021276596,0.9841269841269841,188.0
90183940,0.9948979591836735,0.9948979591836735,0.9948979591836735,196.0
90183990,0.968944099378882,0.968944099378882,0.968944099378882,161.0
90189089,0.9748427672955975,0.9627329192546584,0.96875,161.0
90189090,0.9605263157894737,0.9299363057324841,0.9449838187702265,157.0
90192090,0.9842105263157894,0.9946808510638298,0.9894179894179894,188.0
90211000,0.9526315789473684,0.9783783783783784,0.9653333333333334,185.0
90212910,0.9851485148514851,1.0,0.9925187032418953,199.0
90213110,0.9523809523809523,0.8648648648648649,0.9065155807365439,185.0
90213120,0.946078431372549,0.9846938775510204,0.965,196.0
90213190,0.8181818181818182,0.9447513812154696,0.8769230769230769,181.0
90213920,1.0,1.0,1.0,195.0
90213990,0.9337748344370861,0.8245614035087719,0.8757763975155279,171.0
90230000,1.0,0.9947089947089947,0.9973474801061007,189.0
9023090,1.0,1.0,1.0,198.0
90261090,0.9606299212598425,0.8531468531468531,0.9037037037037037,143.0
90262090,0.9333333333333333,0.9473684210526315,0.9402985074626866,133.0
90269000,0.9423076923076923,0.9735099337748344,0.9576547231270358,151.0
90278999,0.9946524064171123,0.9841269841269841,0.9893617021276596,189.0
90279090,0.91,0.994535519125683,0.9503916449086162,183.0
90318090,0.9565217391304348,0.9482758620689655,0.9523809523809523,116.0
90328900,0.954954954954955,0.905982905982906,0.9298245614035088,117.0
90329000,0.9726027397260274,0.9861111111111112,0.9793103448275862,144.0
94029090,0.9897435897435898,1.0,0.9948453608247423,193.0
94032090,0.9368421052631579,0.9834254143646409,0.9595687331536388,181.0
94036090,0.9947089947089947,0.9894736842105263,0.9920844327176781,190.0
95045000,0.979381443298969,0.9895833333333334,0.9844559585492227,192.0
95062900,1.0,0.9890710382513661,0.9945054945054945,183.0
95066210,1.0,0.9897959183673469,0.9948717948717949,196.0
95067000,0.9947368421052631,1.0,0.9973614775725593,189.0
95069100,0.989010989010989,0.972972972972973,0.9809264305177112,185.0
95069910,0.9726775956284153,1.0,0.9861495844875346,178.0
95069990,0.9651162790697675,0.9822485207100592,0.9736070381231672,169.0
96033000,0.9947368421052631,0.9895287958115183,0.9921259842519685,191.0
96190090,0.9469026548672567,0.9304347826086956,0.9385964912280702,115.0
accuracy,0.955738853007548,0.955738853007548,0.955738853007548,0.955738853007548
macro avg,0.9441618459896666,0.9355407539686789,0.937876905547326,64255.0
